tract,manhole,parcel,severity,cp_pos,cp_din,cp_dout,cp_fpipe,cp_owner,cp_cross,cp_keep,x,y,decision,comment
Tract 20.23,02201,135716#0,review_required,border,0.0,0.0,28316,,1,0.18,2013958.05,789404.05,split,"auto: equidistant split, kept 18% (in-trace side)"
Tract 20.23,02201,143642#0,warning,border,18.2,38.3,65246,,0,1.0,2015042.27,788149.85,,
Tract 20.23,02201,144214#0,review_required,inner,30.9,4.9,26089,,0,1.0,2018415.52,790688.19,,
Tract 20.23,02201,144215#0,warning,inner,19.9,27.1,26089,,0,1.0,2018501.82,790662.69,,
Tract 20.23,02201,144218#0,review_required,border,0.0,0.0,26089,,1,0.52,2018739.31,790617.94,split,"auto: equidistant split, kept 52% (in-trace side)"
Tract 20.23,02201,144333#0,review_required,border,0.0,0.0,53831,,1,0.53,2017781.93,791143.41,split,"auto: equidistant split, kept 53% (in-trace side)"
Tract 20.23,02201,149677#0,review_required,border,32.9,5.6,26818,Tract 20.20,0,1.0,2017008.33,786155.49,,
Tract 20.23,02201,178136#0,review_required,border,0.0,0.0,28418,Tract 20.20,1,0.39,2015553.14,786770.81,split,"auto: equidistant split, kept 39% (in-trace side)"
Tract 20.20,03442,143375#0,review_required,inner,0.0,0.0,50084,,1,1.0,2012710.21,778726.5,,
Tract 20.20,03442,149677#0,warning,border,5.6,32.9,26792,Tract 20.23,0,1.0,2017008.33,786155.49,,
Tract 20.20,03442,150278#0,review_required,border,0.0,0.0,56137,,1,0.43,2017410.61,778415.32,split,"auto: equidistant split, kept 43% (in-trace side)"
Tract 20.20,03442,150430#0,warning,border,11.5,38.7,31157,,0,1.0,2014676.9,777481.99,,
Tract 20.20,03442,150570#0,review_required,inner,39.8,11.6,31157,,0,1.0,2014757.83,777702.19,,
Tract 20.20,03442,150571#0,warning,inner,11.5,11.5,31157,,0,1.0,2014807.92,777646.37,,
Tract 20.20,03442,150579#0,warning,inner,1.6,18.7,31157,,0,1.0,2014954.66,777721.91,,
Tract 20.20,03442,150580#0,warning,inner,12.0,18.6,31157,,0,1.0,2014885.94,777801.3,,
Tract 20.20,03442,150581#0,warning,inner,11.8,18.6,31157,,0,1.0,2014831.31,777859.76,,
Tract 20.20,03442,178136#0,review_required,border,0.0,0.0,28427,Tract 20.23,1,0.61,2015553.14,786770.81,split,"auto: equidistant split, kept 61% (in-trace side)"
Tract 20.20,03442,223914#0,warning,border,5.0,32.9,61933,,0,1.0,2013483.69,774392.22,,
Tract 20.20,03442,223939#0,warning,inner,24.0,46.2,61912,,0,1.0,2012610.61,774550.3,,
Tract 20.20,03442,223956#0,warning,border,20.3,36.0,61940,,0,1.0,2013823.57,774824.42,,
Tract 20.20,03442,228855#0,warning,inner,4.2,33.4,61912,,0,1.0,2013079.03,774539.32,,
Tract 20.20,03442,228864#0,review_required,border,46.4,33.3,61933,,0,1.0,2013369.13,774352.1,,
Tract 20.20,03442,228865#0,warning,border,14.5,33.1,61933,,0,1.0,2013396.01,774369.47,,
Tract 7,09289,103406#0,review_required,border,41.0,23.7,18044,,0,1.0,2020330.95,812743.34,,
Tract 7,09289,103416#0,review_required,border,42.5,31.1,18044,,0,1.0,2020343.7,812585.68,,
Tract 7,09289,104299#0,warning,border,18.6,26.2,17076,Tract 5,0,1.0,2020894.26,813237.75,,
Tract 7,09289,104311#0,review_required,inner,31.9,27.5,17075,Tract 5,0,1.0,2020670.98,812948.0,,
Tract 7,09289,104337#0,review_required,border,30.0,27.8,17074,Tract 5,0,1.0,2022017.26,813993.95,,
Tract 7,09289,104533#0,warning,inner,26.6,46.9,50360,,0,1.0,2019729.99,811184.72,,
Tract 7,09289,104534#0,warning,inner,24.0,35.7,50360,,0,1.0,2019768.43,811210.34,,
Tract 7,09289,104537#0,warning,inner,15.2,22.3,21011,,0,1.0,2019882.25,811152.01,,
Tract 7,09289,104539#0,review_required,inner,35.4,24.8,21011,,0,1.0,2020019.56,811171.06,,
Tract 7,09289,104540#0,warning,inner,25.1,37.2,21011,,0,1.0,2020081.94,811168.0,,
Tract 7,09289,104733#0,warning,inner,24.2,24.4,19015,,0,1.0,2019795.2,810783.81,,
Tract 7,09289,104741#0,warning,inner,24.4,24.9,21011,,0,1.0,2020028.11,810977.71,,
Tract 7,09289,104745#0,review_required,inner,41.7,24.3,19015,,0,1.0,2019700.07,810809.97,,
Tract 7,09289,104746#0,warning,inner,20.3,48.0,50360,,0,1.0,2019701.65,810969.43,,
Tract 7,09289,104747#0,warning,inner,22.4,24.3,19015,,0,1.0,2019750.1,810967.74,,
Tract 7,09289,106957#0,warning,border,18.1,48.7,19206,,0,1.0,2022033.15,807526.5,,
Tract 7,09289,106982#0,warning,inner,29.9,33.0,19476,,0,1.0,2023488.68,807630.28,,
Tract 7,09289,107157#0,warning,border,10.7,48.6,19476,,0,1.0,2023630.54,807216.78,,
Tract 7,09289,107158#0,review_required,border,14.2,9.6,19476,,0,1.0,2023588.45,807193.19,,
Tract 7,09289,107189#0,warning,border,21.6,24.9,19723,,0,1.0,2023032.45,806729.35,,
Tract 7,09289,107196#0,review_required,border,0.0,0.0,19517,,1,0.26,2025210.72,807354.02,split,"auto: equidistant split, kept 26% (in-trace side)"
Tract 7,09289,107395#0,review_required,border,0.0,0.0,19516,,1,0.05,2025566.35,808379.59,split,"auto: equidistant split, kept 5% (in-trace side)"
Tract 7,09289,107398#0,review_required,inner,45.0,9.0,18703,,0,1.0,2025188.28,808239.5,,
Tract 7,09289,107472#0,review_required,border,43.7,17.6,18433,,0,1.0,2024950.42,809334.0,,
Tract 7,09289,107501#0,review_required,border,48.0,30.2,18433,,0,1.0,2024851.03,809519.13,,
Tract 7,09289,107593#0,review_required,border,37.8,24.5,21066,,0,1.0,2023802.04,810287.44,,
Tract 7,09289,107695#0,warning,inner,28.9,48.2,18756,,0,1.0,2023338.23,811330.28,,
Tract 7,09289,107698#0,warning,border,6.3,38.2,18757,,0,1.0,2023461.15,811811.57,,
Tract 7,09289,107815#0,warning,border,12.1,20.8,17073,,0,1.0,2022469.46,812900.38,,
Tract 7,09289,107866#0,review_required,border,30.9,28.9,17983,,0,1.0,2022755.83,812448.53,,
Tract 7,09289,107871#0,review_required,border,47.5,24.9,17979,,0,1.0,2022599.02,812687.18,,
Tract 7,09289,107876#0,warning,border,29.3,30.3,17983,,0,1.0,2022964.15,812439.28,,
Tract 7,09289,108016#0,warning,border,30.0,30.3,17852,Tract 5,0,1.0,2022140.01,813979.28,,
Tract 7,09289,115588#0,warning,border,21.1,24.1,18756,,0,1.0,2023723.84,811280.65,,
Tract 7,09289,115590#0,review_required,border,31.1,31.0,18809,,0,1.0,2023678.0,810769.43,,
Tract 7,09289,115594#0,warning,border,28.0,38.8,18809,,0,1.0,2023796.98,810484.11,,
Tract 7,09289,116511#0,review_required,border,47.5,42.9,19002,,0,1.0,2018598.9,809984.19,,
Tract 7,09289,116622#0,review_required,border,16.8,7.1,19037,,0,1.0,2018354.49,810822.76,,
Tract 7,09289,116635#0,review_required,border,38.1,0.0,41009,,1,0.0,2019071.43,811291.26,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 7,09289,116659#0,review_required,border,48.2,0.0,41011,,1,0.0,2019096.0,811474.24,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 7,09289,116660#0,review_required,border,49.0,0.0,41011,,1,0.0,2019124.03,811562.78,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 7,09289,121933#0,warning,border,7.7,15.0,18995,,0,1.0,2018761.22,809059.66,,
Tract 7,09289,122212#0,warning,border,23.5,43.5,19782,,0,1.0,2023401.81,806103.53,,
Tract 7,09289,122285#0,warning,border,44.8,48.0,19782,,0,1.0,2023601.4,805974.37,,
Tract 7,09289,237955#0,warning,inner,23.9,44.4,17073,,0,1.0,2022482.22,812760.25,,
Tract 14,11069,116991#0,review_required,border,35.8,0.0,16386,,1,0.0,2030337.89,809641.2,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 14,11069,116992#0,review_required,inner,44.7,0.0,62484,,1,1.0,2031129.3,809259.9,,
Tract 14,11069,116994#0,review_required,border,42.4,0.0,18352,,1,0.0,2030928.42,808963.7,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 14,11069,117488#0,review_required,border,23.3,18.9,18251,Tract 13.01,0,1.0,2031644.78,810591.4,,
Tract 14,11069,117493#0,review_required,border,42.7,18.2,18398,Tract 13.01,0,1.0,2031710.13,810856.73,,
Tract 14,11069,117568#0,warning,inner,23.0,24.9,18252,,0,1.0,2031573.69,810364.87,,
Tract 14,11069,117569#0,warning,border,22.2,31.0,18251,Tract 13.01,0,1.0,2031607.99,810475.43,,
Tract 14,11069,117734#0,review_required,border,7.1,0.0,62355,,1,0.0,2031252.04,807835.06,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 14,11069,117949#0,warning,border,11.2,25.4,17327,Tract 13.01,0,1.0,2032288.22,811692.02,,
Tract 14,11069,117950#0,warning,border,14.3,25.0,17327,Tract 13.01,0,1.0,2032275.25,811578.41,,
Tract 14,11069,117956#0,review_required,border,16.7,16.4,16221,Tract 13.01,0,1.0,2032342.99,811409.25,,
Tract 14,11069,117959#0,warning,inner,22.8,45.3,16221,Tract 13.01,0,1.0,2032477.12,811423.91,,
Tract 14,11069,117961#0,review_required,inner,26.6,20.5,16221,Tract 13.01,0,1.0,2032459.25,811377.21,,
Tract 14,11069,117963#0,review_required,inner,38.4,24.8,16221,Tract 13.01,0,1.0,2032425.24,811289.73,,
Tract 14,11069,117964#0,warning,inner,25.5,31.3,16221,Tract 13.01,0,1.0,2032429.4,811262.13,,
Tract 14,11069,118030#0,warning,border,20.0,20.9,16222,Tract 13.01,0,1.0,2032286.95,811234.99,,
Tract 14,11069,132579#0,review_required,border,35.0,33.9,16659,,0,1.0,2032480.38,807134.9,,
Tract 14,11069,132596#0,warning,border,15.0,16.0,16659,,0,1.0,2032257.33,807026.97,,
Tract 14,11069,132612#0,warning,border,11.4,44.5,19019,,0,1.0,2031980.48,807985.5,,
Tract 14,11069,132884#0,review_required,border,43.2,38.6,16778,,0,1.0,2033030.87,805715.69,,
Tract 14,11069,132888#0,warning,inner,25.4,39.6,16778,,0,1.0,2033193.26,805499.12,,
Tract 14,11069,132889#0,warning,inner,10.4,42.8,16778,,0,1.0,2033207.17,805450.41,,
Tract 14,11069,132909#0,warning,border,44.4,45.2,16847,,0,1.0,2032958.84,805866.84,,
Tract 14,11069,132947#0,review_required,border,49.7,41.6,16778,,0,1.0,2033052.14,805274.49,,
Tract 14,11069,132948#0,review_required,border,46.8,16.7,16778,,0,1.0,2033011.3,805317.12,,
Tract 14,11069,132952#0,review_required,border,32.7,0.0,31815,,1,0.0,2033307.16,804098.29,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 14,11069,156589#0,review_required,border,30.7,21.8,16939,,0,1.0,2037800.8,803980.81,,
Tract 14,11069,156871#0,review_required,border,38.3,5.6,16942,,0,1.0,2037420.99,803507.79,,
Tract 14,11069,218141#0,warning,border,4.8,31.2,15780,Tract 10.01,0,1.0,2033518.31,812729.82,,
Tract 14,11069,218141#1,review_required,border,19.2,7.2,17228,Tract 10.01,0,1.0,2036382.57,811259.33,,
Tract 14,11069,218141#2,warning,border,28.8,28.8,17228,Tract 10.01,0,1.0,2035072.07,811938.89,,
Tract 14,11069,218535#0,warning,border,19.9,31.9,15446,Tract 18.02,0,1.0,2039037.57,809253.77,,
Tract 14,11069,218535#1,review_required,border,27.3,21.6,16134,Tract 18.02,0,1.0,2039499.22,808820.86,,
Tract 14,11069,232395#0,review_required,border,29.5,20.4,19020,,0,1.0,2031731.88,807960.26,,
Tract 14,11069,235314#0,review_required,border,31.1,0.0,62952,,1,0.0,2031295.65,810186.14,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 18.02,17506,130870#0,warning,inner,18.2,37.4,17333,,0,1.0,2039832.82,809053.5,,
Tract 18.02,17506,130871#0,review_required,inner,18.2,16.6,17336,,0,1.0,2039844.98,809099.81,,
Tract 18.02,17506,130872#0,review_required,border,37.9,15.3,17336,,0,1.0,2039855.02,809138.15,,
Tract 18.02,17506,130889#0,review_required,border,33.4,14.7,17336,,0,1.0,2039996.74,809162.75,,
Tract 18.02,17506,130897#0,warning,border,11.7,14.3,17333,,0,1.0,2039999.57,808976.47,,
Tract 18.02,17506,130908#0,review_required,border,33.8,17.1,17333,,0,1.0,2040189.53,808908.84,,
Tract 18.02,17506,130923#0,review_required,border,17.2,11.6,16030,,0,1.0,2040522.3,808862.87,,
Tract 18.02,17506,130957#0,warning,border,14.3,25.6,15995,,0,1.0,2040934.51,809794.72,,
Tract 18.02,17506,130990#0,review_required,inner,36.4,25.7,15995,,0,1.0,2040980.12,809592.0,,
Tract 18.02,17506,130991#0,review_required,border,37.7,24.1,15995,,0,1.0,2040930.12,809591.59,,
Tract 18.02,17506,131011#0,warning,inner,14.1,36.1,16030,,0,1.0,2040617.16,808806.03,,
Tract 18.02,17506,131368#0,review_required,border,41.0,8.6,15020,,0,1.0,2043659.93,815599.97,,
Tract 18.02,17506,131404#0,review_required,border,32.7,8.0,15022,,0,1.0,2043676.68,815052.84,,
Tract 18.02,17506,131628#0,review_required,border,4.8,0.0,14913,,1,0.0,2044233.82,814865.66,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 18.02,17506,131629#0,review_required,border,37.1,0.0,14913,,1,0.0,2044331.16,814843.62,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 18.02,17506,131633#0,warning,inner,3.4,9.4,14901,,0,1.0,2045258.58,814539.15,,
Tract 18.02,17506,131634#0,warning,border,3.6,9.8,14901,,0,1.0,2045005.8,814621.22,,
Tract 18.02,17506,132204#0,warning,inner,3.2,13.4,14901,,0,1.0,2045337.14,814514.84,,
Tract 18.02,17506,132214#0,warning,border,32.3,32.6,14881,,0,1.0,2047096.31,814110.59,,
Tract 18.02,17506,158912#0,review_required,border,47.3,0.0,14989,,1,0.0,2047108.64,812144.43,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 18.02,17506,218535#0,review_required,border,31.9,19.9,16115,Tract 14,0,1.0,2039037.57,809253.77,,
Tract 18.02,17506,218535#1,warning,border,21.6,27.3,16138,Tract 14,0,1.0,2039499.22,808820.86,,
Tract 18.02,17506,225835#0,review_required,border,2.4,0.0,15001,,1,0.0,2045706.94,815234.89,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 18.06,17863,167458#0,review_required,border,49.5,9.9,07712,,0,1.0,2056958.62,817999.47,,
Tract 18.06,17863,169888#0,warning,border,41.8,41.8,05979,,0,1.0,2059435.15,820326.53,,
Tract 18.06,17863,169889#0,review_required,border,0.0,0.0,05980,,1,0.0,2059330.44,820500.38,split,"auto: equidistant split, kept 0% (in-trace side)"
Tract 18.06,17863,222705#0,review_required,border,28.1,20.7,60553,,0,1.0,2052993.34,818095.82,,
Tract 18.06,17863,222706#0,review_required,inner,32.6,29.0,60553,,0,1.0,2052991.53,818253.64,,
Tract 18.06,17863,222708#0,review_required,inner,37.9,29.6,60553,,0,1.0,2052907.7,818258.47,,
Tract 18.06,17863,226431#0,warning,inner,28.9,35.7,60553,,0,1.0,2053032.26,818254.95,,
Tract 18.06,17863,226523#0,warning,border,21.1,27.2,60553,,0,1.0,2053033.82,818097.15,,
Tract 18.06,17863,227371#0,warning,border,19.9,29.4,60554,,0,1.0,2052780.69,818261.1,,
Tract 3.02,21349,100000#0,review_required,border,0.0,0.0,12265,Tract 1.02; Tract 3.01,1,0.21,2024827.97,821124.0,split,"auto: equidistant split, kept 21% (in-trace side)"
Tract 3.02,21349,102235#0,review_required,border,32.2,29.9,11966,Tract 1.02,0,1.0,2026412.22,823655.28,,
Tract 3.02,21349,102268#0,warning,border,28.4,43.8,12258,Tract 1.02,0,1.0,2026045.79,822548.34,,
Tract 3.02,21349,102275#0,review_required,border,29.8,29.0,12252,Tract 1.02,0,1.0,2026211.16,822984.28,,
Tract 3.02,21349,102333#0,warning,border,24.1,30.1,11972,Tract 1.02,0,1.0,2026437.8,823316.18,,
Tract 3.02,21349,102367#0,review_required,border,32.8,30.0,11291,Tract 1.02,0,1.0,2026459.35,824479.66,,
Tract 3.02,21349,102373#0,review_required,border,46.0,24.4,11383,Tract 1.02,0,1.0,2026650.84,824683.59,,
Tract 3.02,21349,102384#0,review_required,inner,48.2,27.4,11383,Tract 1.02,0,1.0,2026855.52,824664.35,,
Tract 3.02,21349,102394#0,warning,border,25.0,39.4,31644,Tract 1.02,0,1.0,2027014.83,824733.5,,
Tract 3.02,21349,102440#0,warning,inner,29.9,33.0,11060,Tract 1.02,0,1.0,2028028.81,825006.52,,
Tract 3.02,21349,102453#0,review_required,border,32.1,25.6,11132,Tract 1.02,0,1.0,2028275.08,824942.44,,
Tract 3.02,21349,102542#0,warning,border,30.1,34.5,62798,Tract 1.02,0,1.0,2026483.08,824267.56,,
Tract 3.02,21349,102548#0,review_required,border,39.2,31.5,13167,Tract 1.02,0,1.0,2026415.31,823820.63,,
Tract 3.02,21349,102762#0,review_required,border,22.1,21.6,12814,Tract 23,0,1.0,2029447.49,817274.72,,
Tract 3.02,21349,102765#0,review_required,border,24.2,7.5,57000,Tract 23,0,1.0,2029225.35,817358.79,,
Tract 3.02,21349,102774#0,warning,border,23.8,38.7,35082,Tract 23,0,1.0,2029339.84,817329.44,,
Tract 3.02,21349,102775#0,warning,border,23.4,38.7,35082,Tract 23,0,1.0,2029344.28,817291.12,,
Tract 3.02,21349,102778#0,review_required,inner,28.7,18.3,12815,,0,1.0,2029445.03,817439.93,,
Tract 3.02,21349,102785#0,review_required,inner,20.4,7.7,12819,,0,1.0,2029282.8,817697.55,,
Tract 3.02,21349,102787#0,review_required,inner,25.7,9.4,12819,,0,1.0,2029323.94,817534.92,,
Tract 3.02,21349,102788#0,review_required,inner,26.5,9.4,12819,,0,1.0,2029364.14,817531.38,,
Tract 3.02,21349,102789#0,warning,inner,27.4,40.7,12819,,0,1.0,2029380.96,817451.81,,
Tract 3.02,21349,102791#0,warning,inner,28.2,44.5,12819,,0,1.0,2029417.2,817449.51,,
Tract 3.02,21349,102792#0,review_required,inner,34.1,21.7,12815,,0,1.0,2029529.94,817414.16,,
Tract 3.02,21349,102794#0,review_required,inner,20.6,17.4,12815,,0,1.0,2029548.35,817704.15,,
Tract 3.02,21349,102796#0,warning,border,24.8,29.3,12901,,0,1.0,2029780.89,817063.19,,
Tract 3.02,21349,102797#0,warning,border,24.8,29.3,12901,,0,1.0,2029780.89,817063.19,,
Tract 3.02,21349,102798#0,warning,border,24.8,29.3,12901,,0,1.0,2029780.89,817063.19,,
Tract 3.02,21349,102799#0,warning,border,24.5,29.5,12901,,0,1.0,2029710.57,817068.73,,
Tract 3.02,21349,102811#0,warning,inner,22.7,34.1,12814,Tract 23,0,1.0,2029552.82,817213.22,,
Tract 3.02,21349,102812#0,warning,inner,22.7,34.1,12814,Tract 23,0,1.0,2029552.82,817213.22,,
Tract 3.02,21349,102813#0,warning,inner,22.7,34.1,12814,Tract 23,0,1.0,2029552.82,817213.22,,
Tract 3.02,21349,102814#0,warning,inner,22.7,34.1,12814,Tract 23,0,1.0,2029552.82,817213.22,,
Tract 3.02,21349,102815#0,warning,inner,22.7,34.1,12814,Tract 23,0,1.0,2029552.82,817213.22,,
Tract 3.02,21349,102816#0,warning,inner,22.7,34.1,12814,Tract 23,0,1.0,2029552.82,817213.22,,
Tract 3.02,21349,102817#0,warning,inner,22.7,34.1,12814,Tract 23,0,1.0,2029552.82,817213.22,,
Tract 3.02,21349,102818#0,warning,inner,22.7,34.1,12814,Tract 23,0,1.0,2029552.82,817213.22,,
Tract 3.02,21349,102819#0,warning,inner,22.7,34.1,12814,Tract 23,0,1.0,2029552.82,817213.22,,
Tract 3.02,21349,102950#0,warning,border,26.5,27.7,12813,,0,1.0,2029653.66,817336.66,,
Tract 3.02,21349,102957#0,warning,border,25.0,27.1,12811,,0,1.0,2029836.67,817133.34,,
Tract 3.02,21349,102974#0,warning,inner,22.8,27.8,12820,,0,1.0,2029654.77,817857.66,,
Tract 3.02,21349,102982#0,review_required,border,23.6,22.9,54933,,0,1.0,2029797.66,818044.65,,
Tract 3.02,21349,103001#0,warning,border,12.1,21.8,54933,,0,1.0,2029962.62,818239.87,,
Tract 3.02,21349,103006#0,warning,inner,31.0,31.0,35304,,0,1.0,2029297.09,817887.12,,
Tract 3.02,21349,103007#0,review_required,inner,43.9,31.2,35304,,0,1.0,2029351.1,817889.22,,
Tract 3.02,21349,103008#0,warning,inner,24.4,36.1,35304,,0,1.0,2029476.91,817889.37,,
Tract 3.02,21349,103058#0,warning,border,15.4,29.6,12914,Tract 23,0,1.0,2028944.46,817311.8,,
Tract 3.02,21349,103113#0,warning,border,20.9,45.2,53467,,0,1.0,2027720.77,818036.98,,
Tract 3.02,21349,103114#0,review_required,border,20.4,18.8,13830,,0,1.0,2027912.99,817973.13,,
Tract 3.02,21349,103189#0,review_required,inner,6.3,0.0,13309,,1,1.0,2025189.86,819662.89,,
Tract 3.02,21349,103266#0,review_required,border,0.0,0.0,12975,,1,0.33,2024743.5,819694.16,split,"auto: equidistant split, kept 33% (in-trace side)"
Tract 3.02,21349,103271#0,warning,border,21.0,30.8,35089,Tract 5,0,1.0,2025229.35,817874.99,,
Tract 3.02,21349,103287#0,warning,border,25.8,35.3,12129,,0,1.0,2026492.13,817885.78,,
Tract 3.02,21349,103293#0,warning,border,20.4,35.0,12134,,0,1.0,2026752.69,817928.0,,
Tract 3.02,21349,103336#0,warning,border,24.3,34.1,12121,,0,1.0,2027098.29,817934.88,,
Tract 3.02,21349,104899#0,warning,inner,22.4,23.7,12690,,0,1.0,2030548.7,819393.81,,
Tract 3.02,21349,104904#0,warning,border,21.3,23.1,12683,,0,1.0,2030727.42,819334.05,,
Tract 3.02,21349,104973#0,warning,border,18.6,23.2,34616,,0,1.0,2030143.61,818336.62,,
Tract 3.02,21349,104974#0,warning,border,18.0,23.2,34616,,0,1.0,2030152.5,818411.23,,
Tract 3.02,21349,104979#0,review_required,border,27.6,22.3,56845,,0,1.0,2030426.7,818774.36,,
Tract 3.02,21349,105484#0,warning,border,22.2,40.6,11712,Tract 1.02,0,1.0,2030679.37,823274.04,,
Tract 3.02,21349,105775#0,warning,border,29.2,29.6,11711,Tract 1.02,0,1.0,2030341.63,823668.44,,
Tract 3.02,21349,105783#0,review_required,border,20.7,0.0,11112,Tract 1.02,1,0.0,2029609.18,824940.09,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 3.02,21349,105784#0,review_required,border,0.0,0.0,11112,Tract 1.02,1,0.55,2029632.84,824864.88,split,"auto: equidistant split, kept 55% (in-trace side)"
Tract 3.02,21349,105787#0,warning,border,45.5,45.8,11112,Tract 1.02,0,1.0,2029643.09,824671.28,,
Tract 3.02,21349,105790#0,warning,border,36.7,39.4,11108,Tract 1.02,0,1.0,2029831.76,824368.75,,
Tract 3.02,21349,105794#0,warning,border,24.1,29.8,11141,Tract 1.02,0,1.0,2028770.3,824944.39,,
Tract 3.02,21349,105824#0,review_required,border,27.0,24.0,11132,Tract 1.02,0,1.0,2028373.75,824933.31,,
Tract 3.02,21349,105834#0,warning,border,25.1,37.8,11061,Tract 1.02,0,1.0,2028653.44,824925.12,,
Tract 3.02,21349,105915#0,review_required,border,30.0,29.5,13825,Tract 1.02,0,1.0,2029798.64,824012.44,,
Tract 3.02,21349,105916#0,warning,border,18.3,30.1,13825,Tract 1.02,0,1.0,2029801.34,824129.65,,
Tract 3.02,21349,106011#0,review_required,border,46.0,0.0,11225,Tract 1.02,1,0.0,2027561.56,825312.34,exclude,"auto: border parcel, foreign pipe crosses, no in-trace pipe touches"
Tract 3.02,21349,106017#0,review_required,border,48.0,7.1,11225,Tract 1.02,0,1.0,2027847.32,825242.94,,
Tract 3.02,21349,109304#0,warning,border,34.0,47.0,11948,,0,1.0,2031341.78,822776.65,,
Tract 3.02,21349,109308#0,review_required,border,29.1,17.2,11738,,0,1.0,2031529.04,822537.16,,
Tract 3.02,21349,109340#0,warning,border,30.0,45.7,11948,,0,1.0,2031102.56,822752.09,,
Tract 3.02,21349,109368#0,review_required,border,24.6,16.4,11737,,0,1.0,2031488.66,822392.08,,
Tract 3.02,21349,110053#0,warning,border,23.0,27.6,51969,,0,1.0,2031094.24,820384.72,,
Tract 3.02,21349,110054#0,warning,border,23.0,27.6,51969,,0,1.0,2031094.24,820384.72,,
Tract 3.02,21349,110055#0,warning,border,23.0,27.6,51969,,0,1.0,2031094.24,820384.72,,
Tract 3.02,21349,110056#0,warning,border,23.0,27.6,51969,,0,1.0,2031094.24,820384.72,,
Tract 3.02,21349,110057#0,warning,border,23.0,27.6,51969,,0,1.0,2031094.24,820384.72,,
Tract 3.02,21349,110070#0,review_required,border,41.2,28.1,11839,,0,1.0,2031188.26,820787.03,,
Tract 3.02,21349,110171#0,warning,border,23.0,26.9,51969,,0,1.0,2031073.36,820229.59,,
Tract 3.02,21349,110184#0,warning,border,16.8,30.0,12919,,0,1.0,2030870.74,819467.9,,
Tract 3.02,21349,110185#0,warning,border,20.0,30.9,12919,,0,1.0,2030866.18,819545.23,,
Tract 3.02,21349,110189#0,warning,border,19.8,29.4,13834,,0,1.0,2030915.61,819917.85,,
Tract 3.02,21349,113949#0,warning,border,10.7,33.3,13303,Tract 5,0,1.0,2024786.73,818054.97,,
Tract 3.02,21349,113960#0,warning,border,6.7,26.7,13303,Tract 5,0,1.0,2024784.88,817889.6,,
Tract 3.02,21349,113965#0,warning,border,1.3,28.1,35268,Tract 5,0,1.0,2024931.3,817838.66,,
Tract 3.02,21349,113966#0,warning,border,12.2,27.3,35268,Tract 5,0,1.0,2025057.1,817877.84,,
Tract 3.02,21349,113967#0,review_required,border,30.1,26.5,35268,Tract 5,0,1.0,2025075.91,817807.34,,
Tract 3.02,21349,203418#0,review_required,inner,28.7,18.3,12815,,0,1.0,2029445.03,817439.93,,
Tract 3.02,21349,203419#0,review_required,inner,28.7,18.3,12815,,0,1.0,2029445.03,817439.93,,
Tract 3.02,21349,203420#0,review_required,inner,28.7,18.3,12815,,0,1.0,2029445.03,817439.93,,
Tract 3.02,21349,205627#0,warning,border,29.7,33.1,11060,Tract 1.02,0,1.0,2028035.84,824977.14,,
Tract 3.02,21349,221306#0,warning,border,20.7,45.2,53467,,0,1.0,2027853.98,817973.74,,
Tract 3.02,21349,225827#0,review_required,border,24.2,7.5,57000,Tract 23,0,1.0,2029225.35,817358.79,,
Tract 3.02,21349,225828#0,review_required,border,24.2,7.5,57000,Tract 23,0,1.0,2029225.35,817358.79,,
Tract 3.02,21349,225829#0,review_required,border,24.2,7.5,57000,Tract 23,0,1.0,2029225.35,817358.79,,
Tract 3.02,21349,225830#0,review_required,border,24.2,7.5,57000,Tract 23,0,1.0,2029225.35,817358.79,,
Tract 3.02,21349,225831#0,review_required,border,24.2,7.5,57000,Tract 23,0,1.0,2029225.35,817358.79,,
Tract 3.02,21349,225832#0,review_required,border,24.2,7.5,57000,Tract 23,0,1.0,2029225.35,817358.79,,
Tract 3.02,21349,225833#0,review_required,border,24.2,7.5,57000,Tract 23,0,1.0,2029225.35,817358.79,,
Tract 3.02,21349,225834#0,review_required,border,24.2,7.5,57000,Tract 23,0,1.0,2029225.35,817358.79,,
Tract 3.02,21349,225836#0,review_required,border,24.2,7.5,57000,Tract 23,0,1.0,2029225.35,817358.79,,
Tract 3.02,21349,225837#0,review_required,border,24.2,7.5,57000,Tract 23,0,1.0,2029225.35,817358.79,,
